rank_by_return,strategy_name,mode,rsi_period,rsi_buy,rsi_sell,bias_period,bias_buy,bias_sell,bb_period,bb_std,macd_fast,macd_slow,kd_period,kd_buy,kd_sell,ma_short,ma_long,stop_loss,take_profit,total_return_pct,annualized_return_pct,max_drawdown_pct,win_rate_pct,wins,losses,total_trades,profit_factor,sharpe,buy_hold_return_pct,backtest_start,backtest_end,trading_days
113,"RSI(14,30,80)+BIAS(5,-7,10)+BB(20,2.0) [all]",all,14,30,80,5,-7,10,20,2.0,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
114,"RSI(14,30,80)+BIAS(5,-7,10)+BB(20,2.5) [all]",all,14,30,80,5,-7,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
115,"RSI(14,35,60)+BIAS(5,-3,10)+BB(20,2.5) [all]",all,14,35,60,5,-3,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
116,"RSI(14,35,60)+BIAS(5,-5,10)+BB(20,2.5) [all]",all,14,35,60,5,-5,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
117,"RSI(14,35,60)+BIAS(5,-7,10)+BB(20,1.5) [all]",all,14,35,60,5,-7,10,20,1.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
118,"RSI(14,35,60)+BIAS(5,-7,10)+BB(20,2.0) [all]",all,14,35,60,5,-7,10,20,2.0,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
119,"RSI(14,35,60)+BIAS(5,-7,10)+BB(20,2.5) [all]",all,14,35,60,5,-7,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
120,"RSI(14,35,65)+BIAS(5,-3,10)+BB(20,2.5) [all]",all,14,35,65,5,-3,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
121,"RSI(14,35,65)+BIAS(5,-5,10)+BB(20,2.5) [all]",all,14,35,65,5,-5,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
122,"RSI(14,35,65)+BIAS(5,-7,10)+BB(20,1.5) [all]",all,14,35,65,5,-7,10,20,1.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
123,"RSI(14,35,65)+BIAS(5,-7,10)+BB(20,2.0) [all]",all,14,35,65,5,-7,10,20,2.0,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
124,"RSI(14,35,65)+BIAS(5,-7,10)+BB(20,2.5) [all]",all,14,35,65,5,-7,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
125,"RSI(14,35,70)+BIAS(5,-3,10)+BB(20,2.5) [all]",all,14,35,70,5,-3,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
126,"RSI(14,35,70)+BIAS(5,-5,10)+BB(20,2.5) [all]",all,14,35,70,5,-5,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
127,"RSI(14,35,70)+BIAS(5,-7,10)+BB(20,1.5) [all]",all,14,35,70,5,-7,10,20,1.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
128,"RSI(14,35,70)+BIAS(5,-7,10)+BB(20,2.0) [all]",all,14,35,70,5,-7,10,20,2.0,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
129,"RSI(14,35,70)+BIAS(5,-7,10)+BB(20,2.5) [all]",all,14,35,70,5,-7,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
130,"RSI(14,35,75)+BIAS(5,-3,10)+BB(20,2.5) [all]",all,14,35,75,5,-3,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
131,"RSI(14,35,75)+BIAS(5,-5,10)+BB(20,2.5) [all]",all,14,35,75,5,-5,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
132,"RSI(14,35,75)+BIAS(5,-7,10)+BB(20,1.5) [all]",all,14,35,75,5,-7,10,20,1.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
133,"RSI(14,35,75)+BIAS(5,-7,10)+BB(20,2.0) [all]",all,14,35,75,5,-7,10,20,2.0,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
134,"RSI(14,35,75)+BIAS(5,-7,10)+BB(20,2.5) [all]",all,14,35,75,5,-7,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
135,"RSI(14,35,80)+BIAS(5,-3,10)+BB(20,2.5) [all]",all,14,35,80,5,-3,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
136,"RSI(14,35,80)+BIAS(5,-5,10)+BB(20,2.5) [all]",all,14,35,80,5,-5,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
137,"RSI(14,35,80)+BIAS(5,-7,10)+BB(20,1.5) [all]",all,14,35,80,5,-7,10,20,1.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
138,"RSI(14,35,80)+BIAS(5,-7,10)+BB(20,2.0) [all]",all,14,35,80,5,-7,10,20,2.0,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
139,"RSI(14,35,80)+BIAS(5,-7,10)+BB(20,2.5) [all]",all,14,35,80,5,-7,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
140,"RSI(14,40,60)+BIAS(5,-3,10)+BB(20,2.5) [all]",all,14,40,60,5,-3,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
141,"RSI(14,40,60)+BIAS(5,-5,10)+BB(20,2.5) [all]",all,14,40,60,5,-5,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
142,"RSI(14,40,60)+BIAS(5,-7,10)+BB(20,1.5) [all]",all,14,40,60,5,-7,10,20,1.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
143,"RSI(14,40,60)+BIAS(5,-7,10)+BB(20,2.0) [all]",all,14,40,60,5,-7,10,20,2.0,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
144,"RSI(14,40,60)+BIAS(5,-7,10)+BB(20,2.5) [all]",all,14,40,60,5,-7,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
145,"RSI(14,40,65)+BIAS(5,-3,10)+BB(20,2.5) [all]",all,14,40,65,5,-3,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
146,"RSI(14,40,65)+BIAS(5,-5,10)+BB(20,2.5) [all]",all,14,40,65,5,-5,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
147,"RSI(14,40,65)+BIAS(5,-7,10)+BB(20,1.5) [all]",all,14,40,65,5,-7,10,20,1.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
148,"RSI(14,40,65)+BIAS(5,-7,10)+BB(20,2.0) [all]",all,14,40,65,5,-7,10,20,2.0,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
149,"RSI(14,40,65)+BIAS(5,-7,10)+BB(20,2.5) [all]",all,14,40,65,5,-7,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
150,"RSI(14,40,70)+BIAS(5,-3,10)+BB(20,2.5) [all]",all,14,40,70,5,-3,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
151,"RSI(14,40,70)+BIAS(5,-5,10)+BB(20,2.5) [all]",all,14,40,70,5,-5,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
152,"RSI(14,40,70)+BIAS(5,-7,10)+BB(20,1.5) [all]",all,14,40,70,5,-7,10,20,1.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
153,"RSI(14,40,70)+BIAS(5,-7,10)+BB(20,2.0) [all]",all,14,40,70,5,-7,10,20,2.0,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
154,"RSI(14,40,70)+BIAS(5,-7,10)+BB(20,2.5) [all]",all,14,40,70,5,-7,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
155,"RSI(14,40,75)+BIAS(5,-3,10)+BB(20,2.5) [all]",all,14,40,75,5,-3,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
156,"RSI(14,40,75)+BIAS(5,-5,10)+BB(20,2.5) [all]",all,14,40,75,5,-5,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
157,"RSI(14,40,75)+BIAS(5,-7,10)+BB(20,1.5) [all]",all,14,40,75,5,-7,10,20,1.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
158,"RSI(14,40,75)+BIAS(5,-7,10)+BB(20,2.0) [all]",all,14,40,75,5,-7,10,20,2.0,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
159,"RSI(14,40,75)+BIAS(5,-7,10)+BB(20,2.5) [all]",all,14,40,75,5,-7,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
160,"RSI(14,40,80)+BIAS(5,-3,10)+BB(20,2.5) [all]",all,14,40,80,5,-3,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
161,"RSI(14,40,80)+BIAS(5,-5,10)+BB(20,2.5) [all]",all,14,40,80,5,-5,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
162,"RSI(14,40,80)+BIAS(5,-7,10)+BB(20,1.5) [all]",all,14,40,80,5,-7,10,20,1.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
163,"RSI(14,40,80)+BIAS(5,-7,10)+BB(20,2.0) [all]",all,14,40,80,5,-7,10,20,2.0,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
164,"RSI(14,40,80)+BIAS(5,-7,10)+BB(20,2.5) [all]",all,14,40,80,5,-7,10,20,2.5,,,,,,,,,,1433.44,56.78,-55.0,100.0,1,0,2,999,1.2886,1083.5,2020-01-02,2026-04-28,1530
165,"RSI(14,35,60)+BIAS(5,-3,7)+BB(20,2.5) [all]",all,14,35,60,5,-3,7,20,2.5,,,,,,,,,,1358.73,55.49,-54.46,100.0,2,0,4,999,1.2811,1083.5,2020-01-02,2026-04-28,1530
166,"RSI(14,35,65)+BIAS(5,-3,7)+BB(20,2.5) [all]",all,14,35,65,5,-3,7,20,2.5,,,,,,,,,,1358.73,55.49,-54.46,100.0,2,0,4,999,1.2811,1083.5,2020-01-02,2026-04-28,1530
167,"RSI(14,35,70)+BIAS(5,-3,7)+BB(20,2.5) [all]",all,14,35,70,5,-3,7,20,2.5,,,,,,,,,,1358.73,55.49,-54.46,100.0,2,0,4,999,1.2811,1083.5,2020-01-02,2026-04-28,1530
168,"RSI(14,40,60)+BIAS(5,-3,7)+BB(20,2.5) [all]",all,14,40,60,5,-3,7,20,2.5,,,,,,,,,,1358.73,55.49,-54.46,100.0,2,0,4,999,1.2811,1083.5,2020-01-02,2026-04-28,1530
169,"RSI(14,40,65)+BIAS(5,-3,7)+BB(20,2.5) [all]",all,14,40,65,5,-3,7,20,2.5,,,,,,,,,,1358.73,55.49,-54.46,100.0,2,0,4,999,1.2811,1083.5,2020-01-02,2026-04-28,1530
170,"RSI(14,40,70)+BIAS(5,-3,7)+BB(20,2.5) [all]",all,14,40,70,5,-3,7,20,2.5,,,,,,,,,,1358.73,55.49,-54.46,100.0,2,0,4,999,1.2811,1083.5,2020-01-02,2026-04-28,1530
171,"RSI(14,25,60)+BIAS(5,-3,10)+BB(20,1.5) [all]",all,14,25,60,5,-3,10,20,1.5,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
172,"RSI(14,25,60)+BIAS(5,-3,10)+BB(20,2.0) [all]",all,14,25,60,5,-3,10,20,2.0,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
173,"RSI(14,25,60)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,25,60,5,-5,10,20,1.5,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
174,"RSI(14,25,60)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,25,60,5,-5,10,20,2.0,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
175,"RSI(14,25,65)+BIAS(5,-3,10)+BB(20,1.5) [all]",all,14,25,65,5,-3,10,20,1.5,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
176,"RSI(14,25,65)+BIAS(5,-3,10)+BB(20,2.0) [all]",all,14,25,65,5,-3,10,20,2.0,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
177,"RSI(14,25,65)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,25,65,5,-5,10,20,1.5,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
178,"RSI(14,25,65)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,25,65,5,-5,10,20,2.0,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
179,"RSI(14,25,70)+BIAS(5,-3,10)+BB(20,1.5) [all]",all,14,25,70,5,-3,10,20,1.5,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
180,"RSI(14,25,70)+BIAS(5,-3,10)+BB(20,2.0) [all]",all,14,25,70,5,-3,10,20,2.0,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
181,"RSI(14,25,70)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,25,70,5,-5,10,20,1.5,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
182,"RSI(14,25,70)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,25,70,5,-5,10,20,2.0,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
183,"RSI(14,25,75)+BIAS(5,-3,10)+BB(20,1.5) [all]",all,14,25,75,5,-3,10,20,1.5,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
184,"RSI(14,25,75)+BIAS(5,-3,10)+BB(20,2.0) [all]",all,14,25,75,5,-3,10,20,2.0,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
185,"RSI(14,25,75)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,25,75,5,-5,10,20,1.5,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
186,"RSI(14,25,75)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,25,75,5,-5,10,20,2.0,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
187,"RSI(14,25,80)+BIAS(5,-3,10)+BB(20,1.5) [all]",all,14,25,80,5,-3,10,20,1.5,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
188,"RSI(14,25,80)+BIAS(5,-3,10)+BB(20,2.0) [all]",all,14,25,80,5,-3,10,20,2.0,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
189,"RSI(14,25,80)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,25,80,5,-5,10,20,1.5,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
190,"RSI(14,25,80)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,25,80,5,-5,10,20,2.0,,,,,,,,,,1307.93,54.59,-54.96,100.0,1,0,2,999,1.2538,1083.5,2020-01-02,2026-04-28,1530
191,"RSI(14,30,60)+BIAS(5,-3,10)+BB(20,1.5) [all]",all,14,30,60,5,-3,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
192,"RSI(14,30,60)+BIAS(5,-3,10)+BB(20,2.0) [all]",all,14,30,60,5,-3,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
193,"RSI(14,30,60)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,30,60,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
194,"RSI(14,30,60)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,30,60,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
195,"RSI(14,30,65)+BIAS(5,-3,10)+BB(20,1.5) [all]",all,14,30,65,5,-3,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
196,"RSI(14,30,65)+BIAS(5,-3,10)+BB(20,2.0) [all]",all,14,30,65,5,-3,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
197,"RSI(14,30,65)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,30,65,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
198,"RSI(14,30,65)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,30,65,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
199,"RSI(14,30,70)+BIAS(5,-3,10)+BB(20,1.5) [all]",all,14,30,70,5,-3,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
200,"RSI(14,30,70)+BIAS(5,-3,10)+BB(20,2.0) [all]",all,14,30,70,5,-3,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
201,"RSI(14,30,70)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,30,70,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
202,"RSI(14,30,70)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,30,70,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
203,"RSI(14,30,75)+BIAS(5,-3,10)+BB(20,1.5) [all]",all,14,30,75,5,-3,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
204,"RSI(14,30,75)+BIAS(5,-3,10)+BB(20,2.0) [all]",all,14,30,75,5,-3,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
205,"RSI(14,30,75)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,30,75,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
206,"RSI(14,30,75)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,30,75,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
207,"RSI(14,30,80)+BIAS(5,-3,10)+BB(20,1.5) [all]",all,14,30,80,5,-3,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
208,"RSI(14,30,80)+BIAS(5,-3,10)+BB(20,2.0) [all]",all,14,30,80,5,-3,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
209,"RSI(14,30,80)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,30,80,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
210,"RSI(14,30,80)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,30,80,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
211,"RSI(14,35,60)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,35,60,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
212,"RSI(14,35,60)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,35,60,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
213,"RSI(14,35,65)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,35,65,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
214,"RSI(14,35,65)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,35,65,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
215,"RSI(14,35,70)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,35,70,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
216,"RSI(14,35,70)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,35,70,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
217,"RSI(14,35,75)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,35,75,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
218,"RSI(14,35,75)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,35,75,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
219,"RSI(14,35,80)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,35,80,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
220,"RSI(14,35,80)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,35,80,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
221,"RSI(14,40,60)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,40,60,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
222,"RSI(14,40,60)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,40,60,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
223,"RSI(14,40,65)+BIAS(5,-5,10)+BB(20,1.5) [all]",all,14,40,65,5,-5,10,20,1.5,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
224,"RSI(14,40,65)+BIAS(5,-5,10)+BB(20,2.0) [all]",all,14,40,65,5,-5,10,20,2.0,,,,,,,,,,1275.06,53.99,-54.95,100.0,1,0,2,999,1.2446,1083.5,2020-01-02,2026-04-28,1530
